103615446012031 ,2.1192044633816534, -4.330982882261955, -1.2174041387632997, 0.04649506932312344, -0.13493737629046726, -0.25135784149169993
103615542167656 ,1.1868883469163412, -5.412759171311246, -1.2578534297200008, 0.043409178258919365, -0.1754395339855681, 0.7604562759399407
103615590387239 ,1.3124595534232468, -6.44210692829152, -1.2540649514603501, -0.021262102505577904, 0.23438039204838335, -0.12370853424072337
103615638006906 ,1.577362065538966, -7.54678347559003, -1.3648925116248734, -0.03197811318602184, -0.24463416116130973, -0.010168838500977273
103615685765031 ,1.742356972153204, -8.704329936959923, -1.3214221521072886, 0.024283311741641778, -0.13841946483080775, 0.17765827178955007
103615734665656 ,2.2350742209734547, -9.875962373346123, -1.2256902207003577, -0.06873438717007838, -0.03659071621591975, -0.17484359741211009
103615781908572 ,2.783130573141038, -11.078553476946306, -1.048370010055919, 0.02942785435047801, -0.3905769184188067, 0.035892677307128196
103615845831447 ,3.268405192495698, -12.471955780839595, -0.7722385151627122, 0.0062501469229657575, 0.21058400760095336, -0.17945938110351634
103615878700697 ,3.716809236454777, -13.480683044933619, -0.7282630252104809, 0.03684914863652163, -0.0653315121613906, -0.06927757263183665
103615911686281 ,4.090219017582968, -14.531943263027145, -0.6315499750747904, 0.09643373693506521, 0.1672075672614778, -0.522882270812989
103615942009489 ,4.227524640865938, -15.589471469831002, -0.6061963128756815, 0.09928063374320889, -0.08208364794693561, 0.0036203384399406957
103615974323073 ,4.279199423614549, -16.60865347681459, -0.604340929933187, 0.1590609217311747, -0.1687457134130866, 0.6164981842041009
103616006607948 ,4.573267602396131, -17.785853883412187, -0.5805318011783811, 0.20017601181109, 0.21802754216631898, -0.1800039291381843
103616054858448 ,4.653177780045649, -19.81974943584236, -0.8867282709782103, -0.05123759350519743, -0.21442628204581488, 0.06654281616210866
103616086598906 ,4.656512126616467, -21.09935410975605, -1.0184216037111469, 0.2028678273451537, -0.4737405851128773, -0.01961498260498118
103616134445698 ,4.622594621454036, -23.145159083587025, -1.1665996738969397, 0.02516117133435372, 0.39179110352697133, -0.0763357162475593
103616166036656 ,4.53446939583479, -24.70123038700919, -1.5077667122471894, 0.07977392569066877, -0.37897641329276943, 0.03180236816406179
